rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
5,Great magazine for an avid 9-10 year old reader,"Our grandson was turning nine and loves to read.  A children's librarian suggested this magazine.  It is quite a hit.  In fact, we have just renewed his subscription for another year.",[],B0160CPI3A,B0160CPI3A,AE6PTKQ3DN6S67KCBIEAVCUN3BYQ,2018-07-31 16:09:20.868,5,True
1,Booo,Good thing this was a promo/ deal of the day buy. The magazine is about 15 pages in total. Good luck !,[],B01N6Z7PS5,B01N6Z7PS5,AFCEIOY5436MCV2PVNGEWFK6NNDA,2018-04-17 09:23:41.307,4,True
5,Five Stars,I got this for my dad and he loves it!,[],B00006LB2W,B00006LB2W,AHUT77G2ZVMQ7LAGFL6BX2KURPHQ,2016-08-26 18:40:21.000,0,True
2,I have not received an issue yet,"Amazon said it has shipped, but I have not yet received an issue yet. Country Gardens is sending me renewal offers on an magazine I have yet to see. I hope its a great read when I do get it.",[],B0045FEHD2,B0045FEHD2,AGGON4UKHCSNKRKFVGBZZXOFVVZQ,2013-08-19 14:23:30.000,5,True
5,Five Stars,Great to deal with a great product!,[],B002CT515Q,B002CT515Q,AHFBOMSX4TOVKPON5RJ734ZL4O3Q,2015-08-18 00:32:43.000,0,True
5,Five Stars,Great to deal with a great product!,[],B001THPA26,B001THPA26,AHFBOMSX4TOVKPON5RJ734ZL4O3Q,2015-08-18 00:32:34.000,0,True
5,Five Stars,Great to deal with a great product!,[],B002CT51EM,B002CT51EM,AHFBOMSX4TOVKPON5RJ734ZL4O3Q,2015-08-18 00:32:09.000,0,True
5,Five Stars,So enjoy reading these!  And of course the pics are great.,[],B00005NIOH,B00005NIOH,AGZKJEYR2YH5DUZ77AEWKZAZ4EJA,2015-02-04 20:33:10.000,1,True
1,So filled with ads it's hard to find the content.,I used to really love Food Network on TV and this magazine but the content of both has really gone downhill and seems to only be about making more and more money and not on teaching people to cook like it use to be. So disappointing.,[],B001THPA58,B001THPA58,AEW6TDRLTVOG2PASG5TUQPWCTJOA,2018-10-19 12:38:17.409,7,True
1,This magazine is pretty useless. There are few articles in it,"This magazine is pretty useless. There are few articles in it, it's mostly ads for drugs or food. I won't be renewing my subscription",[],B002PXW0EO,B002PXW0EO,AEW6TDRLTVOG2PASG5TUQPWCTJOA,2018-05-25 13:28:41.198,73,True
5,"Great ""in-the-middle"" Buddhist Magazine","I'm a little ""new"" to Buddhism.  I've been trying to learn more over the past few years. I find that Buddhism is a lot like Christianity for the fact that there are lots of different ""types"".  There's not one Christian religion, there are lots of different ones. .  .Baptist. . . Church of Christ. .  .Methodist. .  . .etc. etc. etc.  This is the same way with Buddhism, and honestly, one of the reasons I find Buddhism so ""difficult"".<br /><br />Having said that, ""Tricycle"" is a magazine that shares all points of view.  The publisher tries to give each type (or tradition, as it's often called) of Buddhism a voice with having articles from a variety of people each issue.<br /><br />Though, to be honest, I'm still VERY confused about Buddhism, I really like ""Tricycle"" because though it's not really a magazine for ""beginners"", like me to learn about Buddhism, per se, it does have great articles, and I have found it helpful and enjoyable to read.",[],B00006L06M,B00006L06M,AG375WAXLZ7PIOQKIQ6KQB4J3JVQ,2008-10-18 14:28:11.000,16,True
5,Marie Claire magazine,"Love the magazine, love the fashions, love the accessories, love the make-up, love the articles about celebrities, models, fashionista's, etc. I really look forward to the next issue arriving.",[],B000LXS9Q8,B000LXS9Q8,AFBR5VDMITJI24U5KZRYEPET3TJQ,2013-04-06 06:08:09.000,0,True
5,"Getting the news in detail; and hopefully not ""alternative facts""",Always reliable,[],B00007BK3L,B00007BK3L,AH3WLLNGMQQNYYF2FIFEL7M2YFTQ,2018-06-04 13:44:09.047,1,True
5,Perfect christmas gift for the guys,It's the gift that literally keeps giving.  Birthday? I'm covered.  New Year's? I'm covered.  Christmas? I'm covered.  So simple.  And next year I'll just renew it again!,[],B00005N7QI,B00005N7QI,AHWCFKSN6A5Y3SA6ZONKTUGHJCMQ,2012-01-10 21:00:35.000,0,True
1,Not Worth Purchasing,"After waiting about 3 months, my first magazine arrived. I don't know what I expected but my expectations were obviously too high. This is my grandma's magazine. Nothing appealed to me about it really and I am 33 years old. The articels were all lackluster and different offer any kind of interesting or original angle. It is a good thing I didn't love it because it took another 2 months before I got the second magazine.",[],B000W3MB5M,B000W3MB5M,AFYXEDYF72R34CVVL47G4ULFTB7A,2013-04-11 23:52:24.000,0,True
5,Great value,Great magazine,[],B004GVZUU4,B004GVZUU4,AGSX5S2BMMAE2OPFQ2Z2LMQWZ6TA,2019-11-03 13:28:35.651,0,True
4,Four Stars,"Magazine is great, lots of recipes and what's going on, but the membership is worthless in Washington state.",[],B00006LAKR,B00006LAKR,AGORWGHIEWZJV4HZJF63RSUUJR2Q,2014-10-06 18:33:45.000,1,False
5,Good Reading,I gave this as a gift to my baby boomer brother and he loves it too!,[],B005ZX9N5U,B005ZX9N5U,AFMNQYNWWMK3S5BS2QC2P4JE5CUQ,2016-01-06 20:42:24.000,1,True
5,Five Stars,I find great ideas here.,[],B000WPCN2G,B000WPCN2G,AHNV2CUXSJIJIO7G6AVKF5IMWKYA,2016-10-01 18:11:09.000,4,True
1,just adds,this magazine pretty much was just adds on every to every other page... nothing in this that you couldn't just look up online...,[],B01N9XXCBU,B01N9XXCBU,AGYC53K2MZSJETDIGZDYQDOSPHRQ,2019-04-15 15:26:01.631,2,True
5,Truly a thing of joy and pleasure is this monthly compendium.,A story a day was once the tag line but I so much enjoy the content of the digest I that I often read it cover to cover in one sitting.,[],B004GVZUUY,B004GVZUUY,AFGR4UWFX3MREYF5DL7DLUE5SMEA,2017-02-15 04:48:13.000,0,True
5,Love Reader's Digest,I've been a subscriber for over 25 years. The best magazine ever! Love it!,[],B004GVZUUY,B004GVZUUY,AGHQ6VGUNJWFHTI6FOKJRV422FXQ,2018-11-11 19:00:24.410,0,True
5,Country Living,"Can't beat it for ideas and information, love this magazine.",[],B001THPA3U,B001THPA3U,AGSJHFBYUC3HE3SQCIQD7UVMQMHQ,2017-09-07 19:24:15.960,0,True
5,price !,had this magazine for years but never paid such a price. so sorry but will throw this offer in the trash !,[],B002PXW15C,B002PXW15C,AFT4TJ57K4XK323BWEJEVRQ65HGQ,2020-01-23 23:49:41.982,0,True
2,Mainly Ads....,"Good Articles for the Texas Lover but Loaded with advertisements, more focused towards marketing. Did not renew because of this.",[],B00005N7T3,B00005N7T3,AHE7JDPV22SDTQFHTJN7PQRKAIWA,2019-03-28 13:08:09.111,15,True
5,Good tead,Like this magazine. Very informative,[],B0089FUF6W,B0089FUF6W,AF7XPO76PVO6QOTK4D3I7EB3UHLQ,2020-01-17 07:27:12.046,0,True
1,Not Satisfied at all,I did not want to renew but was not given an option,[],B001THPA58,B001THPA58,AF7XPO76PVO6QOTK4D3I7EB3UHLQ,2019-06-03 18:25:24.390,2,True
1,Not satisfied,I did not want to renew this magazine but did not have an option to cancel,[],B002PXVYSC,B002PXVYSC,AF7XPO76PVO6QOTK4D3I7EB3UHLQ,2019-06-03 18:23:38.233,0,True
5,Love,Love this magazine,[],B002PXW0EO,B002PXW0EO,AF7XPO76PVO6QOTK4D3I7EB3UHLQ,2019-01-09 20:49:38.198,0,True
5,Great Magazine,The only thing I like more that looking at all the designs in this magazine is my Amazon subscriptions.,[],B06XW52KRF,B06XW52KRF,AFPKUU3RDZY6MTVPNTJFMKXAINTA,2020-05-21 21:20:43.794,0,True
5,Love the mag!,Love this magazine! Beautiful pictures & well written articles!,[],B0061SHL16,B0061SHL16,AGDPHXPKIGG74EGQTRKG2V6ID5YQ,2021-07-11 22:49:57.112,0,True
5,better than through SI,SI subscription is A rip off through publisher. They will offer many different prices and try to overcharge long time subs.,[],B002PXVYRS,B002PXVYRS,AER7CF7XMXUHSPD2V27UQQ525CAA,2010-12-04 13:29:11.000,0,True
5,Great for FFA members,My niece loved it! She said her teacher often refers to articles from this magazine.,[],B0061SHL2U,B0061SHL2U,AEFBX2KT7W7NSHLAOQHLEUMSCP3Q,2019-10-02 22:10:46.297,0,True
5,Lots of Easy Recipes,Great ideas for meals,[],B004GVZUU4,B004GVZUU4,AFS5ZDGZQVXHJ2JKZRSCVGM7NIPA,2020-09-09 11:31:53.940,0,True
5,Good Read,"Good magazine, cant beat amazons subscription price",[],B06WVLDCWK,B06WVLDCWK,AFS5ZDGZQVXHJ2JKZRSCVGM7NIPA,2019-10-18 00:06:34.731,0,True
5,Can't Beat This Deal,"Good home magazine, cant beat amazons subscription price!",[],B002V0CJL0,B002V0CJL0,AFS5ZDGZQVXHJ2JKZRSCVGM7NIPA,2019-10-17 08:35:41.038,0,True
5,Can't beat this deal,Its readers digets for 8 bucks a year. Need I say more?,[],B004GVZUUY,B004GVZUUY,AFS5ZDGZQVXHJ2JKZRSCVGM7NIPA,2019-10-17 08:34:38.039,0,True
5,SI for Kids,"I've been buying this for a10 year old and very sports minded grandson for a couple of years.<br />He plays football, basketball and Lacrosse........",[],B002PXW04Y,B002PXW04Y,AHT42OV3FLLEFS62GSHDDGP2Z57A,2013-08-30 19:35:50.000,0,True
5,Five Stars,"This magazine is very informative, and offers many tips and dyi projects",[],B004GVZUUE,B004GVZUUE,AGZ66UA7URQGFKKNU4JXETMRVYRA,2016-12-27 11:17:46.000,0,True
3,Three Stars,BETTER THAN TV GUIDE FOR SURE!,[],B005EI3V40,B005EI3V40,AFVZHLI77FPHAT4BVESVWNVJVXNQ,2017-10-19 20:35:03.553,6,True
1,Only received 2 issues out of a year subscription!,Only received 2 of the issues and paid for a year subscription! Very disappointed and would not order again. This was a gift for my son and unfortunately not a good one. 😞,[],B00005R8BH,B00005R8BH,AEOMTF2KGPGBSLSLN4YCFUVTAQ6A,2021-01-30 14:40:56.846,0,False
4,Four Stars,good price when on sale. Its for my wife.,[],B000U5IQ2Y,B000U5IQ2Y,AF54HVCHAP22AK3HX6M3AWMYV54A,2014-11-27 19:58:56.000,0,True
4,"Good price, not set up for renewal","This is the best price (with the additional 5 dollars off)for this subscription. However it is not set up for those who has on going subscription of this magazine to start the new subscription when the old one expires. I have to find the special number to call, and they said they will try to arrange that but not guaranteed.",[],B00007BK3L,B00007BK3L,AF54HVCHAP22AK3HX6M3AWMYV54A,2009-04-27 17:20:11.000,3,True
4,Good content,"This magazine has good content, but they also have an app that provides the same content for free. I got my subscription for a very good price through amazon on a lightning deal, so I don't mind.",[],B0027ZK6PU,B0027ZK6PU,AFLJ5WVCR4S6QNB34SZ75RYUY2DQ,2012-03-20 16:47:12.000,0,True
5,Five Stars,Great way to keep up with world news and other stories,[],B00007BK3L,B00007BK3L,AGUM3N3Q2IGAG6PRRS4B4UDL54JQ,2016-02-02 02:53:08.000,0,True
5,Very Popular,Even if I don't do 90% of what the magazine explains. The articles are very interesting and make me want to know more.  I don't throw these mags away and that actually helped when I had a project that I could find in some old issues to give me the know-how to complete.,[],B00005N7SA,B00005N7SA,AGUM3N3Q2IGAG6PRRS4B4UDL54JQ,2013-09-21 13:38:26.000,0,True
3,"Not enough content, more than enough ads",Way more ads than content.<br /><br />Unfortunately this magazine does not keep my attention long enough to justify the price.,[],B0032KHQTS,B0032KHQTS,AE5EYHAFEOVEHPQVSM5QKZGCCTRQ,2017-04-09 11:25:24.000,172,True
5,Five Stars,excellent product and price.  highly recommend,[],B00VATZI2K,B00VATZI2K,AHN62QQ27AGF5L2IB4AG25XTWCLQ,2016-07-30 17:17:27.000,0,True
4,Good for Foodies,"A friend recommended this magazine.<br /><br />Not sure all of the recipes are &#34;light&#34; but they do use healthy ingredients for the most part.<br /><br />Some recipes which looked interesting to try:<br /><br />California Steak Salad<br />Quick Chicken Fajitas<br />Burger Patty Salad<br />Spicy Buttermilk Chicken & Vegetable Kebabs<br /><br />If you like to cook, and want monthly recipes, this is a fun subscription.",[],B002PXVZW2,B002PXVZW2,AE6U2ZCGCBRDU3TT3PVH44ITRLOA,2016-08-18 01:26:07.000,0,False
4,Love Martha Beck,"This is a review of the magazine - not the price.<br /><br />It's a fun read - like talking with a lot of friends about fashion trends, make-up, recipes, etc.<br /><br />My favorite is the advice - love Martha Beck.  Haven't seen Dr. Phil in the last issue or so.  Wonder if Oprah dropped his column.<br /><br />So, it's a fun skim.  Like the upbeat, positive articles.  It's a feel-good magazine.",[],B001THPA4Y,B001THPA4Y,AE6U2ZCGCBRDU3TT3PVH44ITRLOA,2016-08-18 01:22:16.000,1,False
5,"Literate, Global News Magazine","My sons, who both have degrees in Economics - one is getting a PhD in Economics - recommended that I read this magazine.  One son said he wished I would read it so we could discuss it.  Anytime your offspring want to talk to you, that's an incentive.<br /><br />I am impressed with the organization of this magazine. It opens with The world this week and Leaders and Briefing. It is then organized by geography: United States, The Americas, Asia, China, Middle East and Africa, Europe, Britain and International with a special section on Brazil in this issue.  Then it covers topics: Business, Finance and economics, Schools brief, Science and technology, Books and arts and Economic and financial indicators.<br /><br />I like the global perspective this magazine offers with the U.S. just being one player.  Articles are deep and comprehensive with information that isn't easily available elsewhere in mainstream publications.  This week the cover article is on the extraordinary comeback of al-Qaeda and how it holds sway over more territory and is recruiting more fighters than any time in its 25 year history.  In Iraq since we left prematurely, the magazine indicates, over 1000 civilians a month are being murdered by al-Qaeda.  Al-Qaeda wants to bring Iraq, Syria and Lebanon together into a single caliphate.  Those are just some of the interesting facts in this magazine. While reading it, I felt I was immersed in a high-level course in international politics and economics.<br /><br />If you read this magazine every week, in a short time you would be up to date and literate on global issues and economics.<br /><br />I enjoyed the book review of the new book on Salinger in this issue.<br /><br />If you read every article thoroughly, it would take several hours.  My son likes to read it on the train to New York City and gets it in paper and online form.  I'll be reading it weekly now so I can discuss it with my sons.",[],B002PXVYDW,B002PXVYDW,AE6U2ZCGCBRDU3TT3PVH44ITRLOA,2013-09-28 02:57:44.000,5,False
5,Do You Want to Be a Published Writer?,"If you are interested in being a published writer, this magazine has excellent content on diverse aspects of writing.  A recent issue accented topics such as mastering voice, researching like a pro, story mistakes even good writers make and observations on writing by authors who have received the Pulitzer Prize.<br /><br />There's usually a more extensive interview with a successful author--I enjoyed a recent interview with Mary Kay Andrews describing how she first started writing for publication.  It made me want to read her books after reading how she structured them.<br /><br />If you like reading about the field of writing, and are thinking of entering it or are writing already for publication, this magazine offers insight about the writing world from real writers.  It's a pleasure to read and will probably motivate you to start writing for publication or for the fun of it.",[],B00005NIPH,B00005NIPH,AE6U2ZCGCBRDU3TT3PVH44ITRLOA,2012-03-12 17:20:20.000,10,True
5,Paradise for Book Lovers,"If you are a lover of books, this magazine is heaven on earth. Paradise on paper. It's colorful, lively and accessible. Its cover trumpets the words ""For everyone who hasn't read everything.""  I just received my first issue and found it so visually pleasing. It is aesthetically a delight to enter and read around in.  It welcomes the reader to enter and sit a spell with its attractive color, print, lay-out, format, and paper stock.<br /><br />There are fun features such as the monthly ""Selections"" ""Coming in Paperback"", ""Awards"", biographies on authors and my favorite section: ""Coming Soon"" books.  My only recommendation for the magazine is that ""Coming Soon"" section be doubled as there's plenty of information available on books already out, but bibliophiles love to know what they don't know about books and don't have easy access to--what books are going to be published in the next 6 months?<br /><br />Loved the ""Best of 2011"" chart in the most recent issue in which a chart of the best books of 2011 selected by the major publications are listed.<br /><br />It's great to have book selections with choice excepts from a mix of reviews from leading newspapers and outlets combined with this magazine's summary of the book.  As long as I keep reading, I will keep subscribing to this magazine.",[],B0000AJLX9,B0000AJLX9,AE6U2ZCGCBRDU3TT3PVH44ITRLOA,2012-03-02 19:27:28.000,14,True
5,Great Magazine for Writers,"If you love to write and love to read, you may be fascinated by the magic--the science and art--behind the craft of writing and publication.  This magazine explores these topics.  If you want to immerse yourself in the world of writing for publication, you should enjoy this magazine which examines writing/publication through multiple facets.<br /><br />Currently in its 125th year of publication--this magazine was created in 1887 by two Boston Globe reporters--the magazine's mission is unchanged: ""to inspire, instruct and inform writers at all skill levels"". Sounds good.<br /><br />And the current magazine reflects this mission.  I enjoyed articles on topics including ""Ask the Writer"" in which a contemporary writer is asked a question about his/her craft, Writing Life Tips, Social Media, Key to Complex Characters, a Writer's Success Story, Step-by-Step-Get Your Story Started, an essay on the writing life, reviews of books for writers and a substantive interview with acclaimed writer Ken Follett.<br /><br />This year the magazine will have articles on lists by authors: their favorite fictional characters, favorite beach reads, collection of writing prompts, best opening lines, best movies made from books etc. I especially enjoyed the writing prompts.<br /><br />The magazine appears to cover all kinds of writing: screenwriting, historical novels, memoirs, non-fiction etc.  There is information on MFA programs for writing and upcoming writing conferences. At the end of the magazine there is a directory of agents, contests, conferences and publishers.<br /><br />I really enjoy perusing this magazine which includes a wealth of information about the field of writing.  It would be especially helpful to aspiring and new writers, or writers wanting to keep learning about their craft from other writers including the best in the field.  It would also be great for writing classes. It's a fun read for anyone who enjoys books and writing.",[],B00008GT3F,B00008GT3F,AE6U2ZCGCBRDU3TT3PVH44ITRLOA,2012-02-14 20:03:04.000,19,True
5,"Fresh, Light and Lovely Design","I love COUNTRY LIVING design.  Now that COUNTRY HOME and COTTAGE LIVING are no longer being published, it is one of the few sources for examples of well-done rural and country/cottage design.  The design found inside is original and there are excellent tips.  I look forward to receiving this magazine every month.",[],B001THPA3U,B001THPA3U,AE6U2ZCGCBRDU3TT3PVH44ITRLOA,2011-11-13 13:41:56.000,1,True
5,VERANDA Virtuosity!,"VERANDA reigns along with the other three most beautiful and stylish U.S. shelter magazines today: Architectural Digest, Elle Decor and House Beautiful. What I like about VERANDA is the photography and rooms dominate and the text takes a supporting role.  The magazine features many full-page and double-page spreads of gorgeous rooms with not a lot of text interrupting.  Design is one of the fields in which you can learn by just studying a room in detail to get a sense of the scale, proportion, balance of texture and light and shadow etc.<br /><br />You are training your eye in what the best designers find beautiful.  A full and double-page spread allows you to do that better than smaller, choppier photos. It's great to have more visual, less words in which the rooms triumph. More to see--less to read. There's enough text in VERANDA to get into the designers'/homeowners' minds. VERANDA'S lush heavy paper stock is a joy, too, and increases the aesthetic experience.  The photos of the rooms look spectacular on it.<br /><br />VERANDA features eclectic styles and locations.  This month, for example, the magazine showcases a townhouse in Georgetown, a Park Avenue apartment, a Parisian pied-a-terre, a Florida ocean-front home and a Normandy-inspired Atlanta home along with a Cotswold garden. There's a mix of styles from Provencal antiques to Art Deco to a soft, tailored modern. It's a monthly infusion of visual beauty and grace. (As an aside: I love buying my shelter magazines through Amazon as I've been able to get great subscription prices and track my subscriptions so I don't miss a single issue, which is helpful when you subscribe to lots of magazines.)<br /><br />Under new editor Dara Caponigro's vision, VERANDA magazine sings and soars.",[],B001THPA44,B001THPA44,AE6U2ZCGCBRDU3TT3PVH44ITRLOA,2011-04-08 22:32:19.000,15,True
1,Bird Cage Accesory,"Due to a lack of true Journalism and BIASED one sided opinion, best suited to line the bottom of a Bird Cage.",[],B002PXVYU0,B002PXVYU0,AGTAAA3XSSRXLZ6Q7OFPNSU4UATQ,2019-11-24 13:21:34.477,0,False
2,The beginning of the end,"We have been long subscribers to Sunset, but in the past few years the size, topics, especially gardening related, photos, paper quality & even the ink & typestyle have dropped dramatically. By the time you skip the numerous ads & yes, they have to make money from those to offer the major bargains they do on a yearly subscription, there's not much left.  Back in the say, it was a THICK, loaded monthly that we looked forward to receiving, but now, it's flipped through in 15 minutes & put into the recycle pile.  Sad",[],B002PXVYSC,B002PXVYSC,AFBTSKCSG3BSR7527HWIDRBMDOVQ,2019-06-02 23:07:01.256,1,False
1,Let my subscription laps and got repeated delinquency payment notices!,"In these difficult times when you have to make EVERY dollar count, I had to part with my Cuisine at Home Subscription. Usually you do not renew at whatever rate they keep offering, but then came delinquency payment notices and threatening your credit report to get you to resubscribe again.<br /><br />I found these tactics very unethical.<br /><br />So buyer beware when you sign up for Cuisine at Home.",[],B002MRSLK0,B002MRSLK0,AG4S3VMKGHGEKQIRVNC5LGOFHRIA,2011-02-24 04:15:43.000,19,False
5,Great photography every month,Great articles and fabulous photojournalism.  Unique magazine.  I can sit and look at the pictures in these magazines for hours.,[],B00005NIOH,B00005NIOH,AEGJ4BODPMGYMXC5TCOJFY6IL4HQ,2013-12-30 04:39:43.000,0,True
4,not just a MEN'S Journal...tends to be quite liberal,"I selected this mag for my husband through a free-subscription-with-purchase offer.  I actually snag it before he does when it arrives!  It's got a variety of articles about lots of different STUFF (gadgets, travel, food, etc.).  I've always been a bit of a trivia junkie, enjoying reading a little bit about a lot of different things, and this mag fits that mold.  It has a definite liberal bent politically, which might turn some people off, but that doesn't affect every article.",[],B00005NIOC,B00005NIOC,AHXMQX5DXWD7KCKITPN6ECEE5CUQ,2009-03-29 19:59:18.000,1,False
5,Best deal ever,"The best price existing?!  This magazine is to read, watch and keep .... love this. So glad Amazon offered this for $5 a year. Unbelievable deal ever",[],B002PXW0EO,B002PXW0EO,AGWWLUWZKY426IDXK44TEJTX2JJA,2017-05-11 20:03:43.000,1,True
1,Awful,Literally the worst publication I've ever read. Over 75% of the magazine is filled with full page ads.,[],B00005N7TL,B00005N7TL,AHZSCJ7EAGP5KYYW3VFSCSX57WZQ,2015-02-26 22:18:39.000,9,True
5,Same great subscription as other services but better pricing.,Very happy with this offering and it started arriving on the quick end of the promised window.,[],B00X6LREFE,B00X6LREFE,AG3QGYCDC6SZEMMRY7SMXKGPHBFA,2017-02-14 01:00:14.000,0,True
5,Same print subscription that I've paid a lot more for,Very happy with this offering and it started arriving on the quick end of the promised window.,[],B002PXVYQY,B002PXVYQY,AG3QGYCDC6SZEMMRY7SMXKGPHBFA,2017-02-14 00:59:21.000,0,True
5,"Straddles the line between ""hobbyist"" and ""professional""","Circuit Cellar occupies a unique place in the world of electronics literature.  Its scope (embedded systems) is a little too limited and the articles a little too advanced and discipline-specific to serve most of the dwindling hobby community.  On the other hand, the magazine carries an enthusiasm and a sense of fun that's rarely seen in professional magazines.<br /><br />This magazine won't do much good for a beginning electronics aficionado, but it's a godsend for advanced hobbyists and for professional engineers and technicians who love their field.",[],B00006K8WS,B00006K8WS,AGTMUK3HYC6XJV52EBHO4B2SM4HQ,2005-02-28 05:20:44.000,9,False
5,Five Stars,husband enjoying it,[],B002BFZ9NA,B002BFZ9NA,AH5AOXNHI4CVF7HOZAY7DMEGWYLA,2016-06-12 14:12:00.000,0,True
4,i love it. sometime is repetitive,i love it.  sometime is repetitive.,[],B002PXVYSC,B002PXVYSC,AGOMVPSOBKABFYNA2UQ4OUBLAECQ,2015-02-16 20:28:46.000,0,True
1,Bird cage liner,"I bought this magazine with high hopes that it would focus on issues pertaining to Texas. It does in part, but there is a blatant political bias in almost all the articles that is not representative of Texas as a whole. The writing in this magazine smacks of elitism under the guise of Lone Star pride (although there have been a few superb articles that defy the norm). If you like ads, this is your magazine. If you like an editor with a political axe to grind, this is your magazine. If you like to line the bottom of your birdcage with something other than newsprint, sadly, this is your magazine.",[],B00005N7T3,B00005N7T3,AFMCG2OZNPV7NMJWPT6O7FK3BYMQ,2007-01-05 15:49:45.000,25,True
4,Entertaining.,"I live this magazine. I am a huge fan of whisky (all kinds...Bourbon, Scotch, etc...) so I thought I would give this magazine a try. Is it going to change my life? Certainly not. But it is entertaining for what it is, a magazine. As of yet, I have not really been introduced to anything that I have not tried before. So that is a bit disappointing. They seem to focus on readily available products.",[],B00821QSCI,B00821QSCI,AGJB7RFQFMIL5W6OK6VCCFKREKWQ,2019-12-04 04:59:54.311,0,True
5,Hearty and Thoughtful Articles for the Average Person,"Once again of the better science magazines accessible to non-scientists, ""Scientific American"" is a great periodical for curious and thinking person.<br /><br />I'm unsure how a scientist might regard SA, but for me, whose field of study is nontechnical, I appreciate the depth and breadth of articles.<br /><br />Be advised these aren't pure pop articles. You won't find the easy-breezy style of Time Magazine as it covers, for example, the gas between stars, how females choose their mates (take notes on that one!), how cells communicate, or voice recognition software. SA gets into the meat of it. However, consider this is ultimately not a peer reviewed journal for scientists. Where it lacks in meat, it compromises in accessibility. That's the hard trade.<br /><br />Enjoy a subscription to ""Scientific American.""<br /><br />Anthony Trendl<br />AmericanSpeechwriter.com",[],B002PXVYPU,B002PXVYPU,AGXFIFO4VWNHPAX3VJPRQ2QJSCSQ,2014-09-16 16:18:45.000,2,False
5,The Best (No Further Title Required),"As a poet, there are a few places I'd love to be published. There's the New Yorker, the Atlantic, and Poetry Magazine. There are other places I want to see my work, but these three are, to me, huge. They vet the best poems, and publish them.<br /><br />Only Poetry focuses on poetry. A review of their history would tell you they have tenure. Great poets are published here. Ones we all know, and ones we all should know. Unlike the New Yorker and the Atlantic, Poetry is especially open to unknowns. If you are good enough, you are in, whether you are famous or not.<br /><br />Like most literary magazines, the design is clean, almost simple. Here, considering everything from paper color to typography, poems are more than printed: they are framed. No, no, no fancy design. Rather, they clear the way so that the poems are highlighted. Nothing but.<br /><br />An essay and a few reviews finish each issue, followed by a couple pages of ads. All black and white.<br /><br />If you are looking to buy a true literary magazine, as much curated as it is edited, pick this one. Don't do it to ""support the arts,"" but because each issue is worth the time and money.<br /><br />I fully recommend Poetry.<br /><br />Anthony Trendl<br />americanspeechwriter.com",[],B00006KT0A,B00006KT0A,AGXFIFO4VWNHPAX3VJPRQ2QJSCSQ,2014-08-14 23:50:28.000,14,False
5,Warm and Encouraging,"For a Saturday afternoon of light, but encouraging reading, buy a subscription to ""Guideposts."" There are deeper magazines, bt don't be fooled... every article here connects richly with the soul.<br /><br />This is the kind of magazine both Catholics and Protestants can both love. It is great gift for your friend who attends the church across the street from yours.<br /><br />Short vignettes and more involved profiles color this magazine in much the same way a Reader's Digest might, except with a clear spiritual flavor.<br /><br />It is ecumenical yet uncompromising: I fully recommend ""Guideposts."" You won't be disappointed.<br /><br />Anthony Trendl<br />[...]",[],B0045W9REE,B0045W9REE,AGXFIFO4VWNHPAX3VJPRQ2QJSCSQ,2011-02-10 04:17:54.000,1,False
4,Let's Get a Little Deeper,"Time has its moments of greatness. However, sucked in by the same disease which created the tabloids, Time is often too -- timely.<br /><br />Time is not the [[ASIN:B001U5SPJW The New Yorker]]. It doesn't seem to have the same political leanings (a plus!), but Time also misses their sharp wit and analysis.<br /><br />Some of the religious articles have been impressively well-researched, and edited to limit editorial bias.<br /><br />Want to get a quick look at the world? Read Time. If you are looking to have more than a superficial view, purchase another magazine.<br /><br />I recommend Time Magazine, but not as a primary news source.<br /><br />Anthony Trendl<br />[...]",[],B002PXVYU0,B002PXVYU0,AGXFIFO4VWNHPAX3VJPRQ2QJSCSQ,2011-02-09 05:50:26.000,2,False
5,Sell a Christian Product or to a Christian Retailer?,"Whether you are selling your otherwise secular product to a Christian market, or a ""Christianized"" secular product (like caps and mugs with a Christian-type logo), or are selling Christian products to the secular marketplace, this magazine is for you.<br /><br />""Christian Retailing"" is published by Charisma Media (rebranded from Strang Communications), which has an inconsistent line of magazines. This remains one of their most solid, with predictable quality.<br /><br />Get a feel for the niche markets, ideas how to meet your customers (bookstores, etc.), or meet your vendor at a convention. Learn point of purchase display strategies.<br /><br />Once dismissed as a nonmarketable market, Christian retailing is now a power.<br /><br />It would be nice to see some moree in depth articles about how to deal ethically and legally with the snake oil salesmen. With schisters hitting the streets of Christian TV, selling items Christ would've tossed from the temple, retailers who are Christians need help in knowing how to evaluate this.<br /><br />""Christian Retailing"" is not only the best of the field, but for all purposes, it is the only one. Competition would do them good, but no other decent general product publication exists in this genre.<br /><br />I fully recommend ""Christian Retailing."" Without it, you simply are unprepared to meet the marketplace.<br /><br />Anthony Trendl<br />[...]",[],B0032KHQX4,B0032KHQX4,AGXFIFO4VWNHPAX3VJPRQ2QJSCSQ,2011-02-09 05:35:15.000,1,False
